@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.1_Qx0.31_Qy0.32_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/tracking/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.31_Qy0.32_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/tracking"
@ Date %s "29. April 2021, 14:33:05"
@ DQMIN %le 0.001011079566612611
@ DQMINE %le 2.59394853956e-05
@ FILES %s ""
*                 NAME                    S                 DETC                DETCE                GAMMA               GAMMAE                  C11                  C12                  C21                  C22
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
           BPM.21L2.B1           25877.9107    0.002538881039834                    0       1.001271862864                    0    -0.05193086383159    0.006536586347462   -0.006536586347462     0.05193086383159
           BPM.20L2.B1          25931.36219    0.002538738647617                    0       1.001271791396                    0    -0.05017503880205     0.01747236698254    -0.01747236698254     0.05017503880205
           BPM.19L2.B1          25984.81367    0.002538747184425                    0       1.001271795681                    0    -0.04781991476466     0.01051621407627    -0.01051621407627     0.04781991476466
           BPM.18L2.B1          26038.26515    0.002539174334989                    0       1.001272010072                    0    -0.04620813905723     0.01338354667191    -0.01338354667191     0.04620813905723
           BPM.17L2.B1          26091.71664     0.00253901679567                    0       1.001271931002                    0    -0.05190481779199    0.006542095539396   -0.006542095539396     0.05190481779199
           BPM.16L2.B1          26145.16812    0.002539157635416                    0       1.001272001691                    0    -0.05017449179613     0.01747978586125    -0.01747978586125     0.05017449179613
           BPM.15L2.B1          26198.61961    0.002539144526499                    0       1.001271995111                    0    -0.04782698522962      0.0105509720523     -0.0105509720523     0.04782698522962
           BPM.14L2.B1          26252.07109    0.002538719144918                    0       1.001271781608                    0    -0.04619840275834     0.01335568565585    -0.01335568565585     0.04619840275834
           BPM.13L2.B1          26305.52257    0.002538880408542                    0       1.001271862547                    0    -0.05193097165628    0.006536161145757   -0.006536161145757     0.05193097165628
           BPM.12L2.B1          26358.97406    0.002538631708031                    0       1.001271737722                    0    -0.04852130901126     0.02205799727537    -0.02205799727537     0.04852130901126
           BPM.11L2.B1          26412.42554    0.002538589036247                    0       1.001271716305                    0    -0.04613016051469     0.01911979782073    -0.01911979782073     0.04613016051469
           BPM.10L2.B1          26464.26623    0.002538573280538                    0       1.001271708397                    0    -0.04593134129205     0.01334532255891    -0.01334532255891     0.04593134129205
            BPM.9L2.B1          26503.33322    0.002538575514103                    0       1.001271709518                    0    -0.04969561739687    -0.01517810367182     0.01517810367182     0.04969561739687
            BPM.8L2.B1          26543.79821    0.002538576387964                    0       1.001271709956                    0    -0.04980172458216     -0.0193372312435      0.0193372312435     0.04980172458216
            BPM.7L2.B1           26582.8662    0.002538575604366                    0       1.001271709563                    0    -0.03371811828481    -0.03727057078791     0.03727057078791     0.03371811828481
           BPMR.6L2.B1           26614.9722    0.001177479771638                    0       1.000589260318                    0    -0.02413018095718    -0.01710544787489     0.01710544787489     0.02413018095718
