@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.1_Qx0.31_Qy0.32_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/tracking/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.31_Qy0.32_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/tracking"
@ Date %s "29. April 2021, 14:33:05"
@ CG %le 0.00046117720371410305
@ CG_std %le 6.752481673963825e-13
@ QG %le -1.0915692265640113
@ Q1F %le 0.31000305175799797
@ Q2F %le 0.32000073242199956
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds"
*                 NAME                    S                COUNT               F1001W               FWSTD1               F1001R               F1001I               F1010W               FWSTD2               F1010R               F1010I                Q1001             Q1001STD                Q1010             Q1010STD            MDLF1001R            MDLF1001I            MDLF1010R            MDLF1010I
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.14L4.B1"          6257.773143                    1     0.01298454891496   1.115426218329e-09   -0.009906872239157    0.008393592375253    0.001289600173235   1.293520117179e-09     0.00110477983307  -0.0006652293794233      0.3881307738564     0.00359149553731      0.9137396572986     0.04927341634405                    0                    0                    0                    0
         "BPM.13L4.B1"          6311.221659                    1     0.01298540516328   1.199307438737e-09   -0.008858229327001    0.009494868110976    0.001290367440416   1.516621688056e-09  -0.0007005431367566   -0.001083645442398      0.3694813893918    0.003595521982467      0.6586627395367     0.04933384659202                    0                    0                    0                    0
         "BPM.12L4.B1"          6364.670174                    1     0.01298050153332   7.845999369051e-10    -0.00918492949603    0.009172267451912     0.00128493282409    6.38007873319e-10   -0.001019468636731   0.0007821355772156       0.375109778557     0.00360696834173      0.3958461297354     0.04966665082872                    0                    0                    0                    0
         "BPM.11L4.B1"           6418.11869                    1     0.01298171076418   5.896161551119e-10   -0.005578065542013     0.01172220112325    0.001283289053375   9.873389011093e-10   0.0007103522051177    0.001068751860441      0.3206879575762    0.003594985673739       0.156638241991     0.04979701046949                    0                    0                    0                    0
       "BPMCS.10L4.B1"          6469.765401                    1      0.0129820808942   2.250058751957e-08   -0.005866481617263     0.01158096791196    0.001282979433204   1.829601320533e-07    0.001219888287338  -0.0003973773929638      0.3246251503565    0.003595462732938      0.9498806446477      0.0498409486143                    0                    0                    0                    0
         "BPM.10L4.B1"          6469.957401                    1      0.0129819785002   6.204000347385e-10   -0.005819248954105     0.01160465886573    0.001282965600201   8.187116093783e-10    0.001217361606258  -0.0004050079640052      0.3239773380833     0.00359380332296      0.9488835145751     0.04981852425221                    0                    0                    0                    0
        "BPMCS.9L4.B1"          6508.830412                    1     0.01298201248635   2.566968396284e-09   -0.001674175424182     0.01287360807407    0.001282939829099    2.96677597691e-08   0.0001744715147753   -0.001271020965846      0.2705821278213    0.003592808553148      0.7717113187976     0.04980871944687                    0                    0                    0                    0
          "BPM.9L4.B1"          6509.022412                    1     0.01298197903793   7.820787207789e-10   -0.001700283336491     0.01287015214817    0.001282966585607    9.10229379219e-10   0.0001673434864395   -0.001272006060257      0.2709049939227    0.003593758059551      0.7708186619405     0.04981799766917                    0                    0                    0                    0
        "BPMCS.8L4.B1"          6549.293422                    1     0.01298202340905   1.682404619466e-08    0.004381482866842     0.01222029212746    0.001282916357138    1.26413305805e-07   -0.001277849778536  -0.0001139048853544      0.1952087004741    0.003594277941288      0.5141493465273     0.04981731005573                    0                    0                    0                    0
          "BPM.8L4.B1"          6549.485422                    1     0.01298198032085   6.556568128157e-10    0.004519918631251     0.01216972261877    0.001282965465865   4.958023726967e-10   -0.001279368414658  -9.600440707426e-05      0.1934018257423    0.003593748188289      0.5119207197475     0.04981778767017                    0                    0                    0                    0
        "BPMCS.7L4.B1"          6588.357433                    1     0.01298188052003   2.068071860607e-08     0.01178131038044     0.00545251754295    0.001283096138894   2.874369491503e-07  -0.0002199201439521    0.001264108710487     0.06898669068886    0.003592297768328      0.2774142031254     0.04980471902653                    0                    0                    0                    0
          "BPM.7L4.B1"          6588.549433                    1     0.01298198148069   3.987332923102e-10     0.01177564367701    0.005464984826792    0.001282963205687   7.059786973114e-10  -0.0002150197722576    0.001264816620972     0.06915457938024    0.003593778509767      0.2768002416566     0.04981795810064                    0                    0                    0                    0
        "BPMYB.6L4.B1"          6685.153433                    1     0.01297437164193   4.210421628745e-10     0.01262993960197    0.002969670883003    0.001276504995227   1.543409178416e-09    0.001126327042515   0.0006007099101388     0.03675438979631    0.005805334517939     0.07797936735758    0.001375109469366                    0                    0                    0                    0
        "BPMYA.5L4.B1"          6722.153433                    1     0.01299212422561   4.309438558614e-10     0.01287827161107    0.001716220325369    0.001449937808074   9.190302318848e-10    0.001405530060899   0.0003560967497635      0.0210855150093    0.004848185950891     0.03949158192193     0.06982579964129                    0                    0                    0                    0
       "BPMWI.A5L4.B1"          6798.755933                    1     0.01299212345733   3.804564883623e-10     0.01247385879582    0.003632921506486    0.001449936623273   1.246531364783e-09    0.001382707328187  -0.0004363904857887     0.04510505598692    0.004848191986162      0.9513444453055      0.0698257079277                    0                    0                    0                    0
       "BPMWA.B5L4.B1"          6824.619933                    1     0.01299212310601   4.631075093719e-10     0.01233251480847    0.004087094481513    0.001449939876987   3.032730897507e-09    0.001262148647793  -0.0007136570869479     0.05093225319371    0.004848215072354       0.918096851934     0.06982630698844                    0                    0                    0                    0
       "BPMWA.A5L4.B1"          6833.504933                    1     0.01299212455957   3.074236003433e-10     0.01229330077402    0.004203576649801    0.001449938059286   5.952294196069e-10    0.001206460296816  -0.0008042225612187     0.05243786836674    0.004848183876183      0.9064241786378      0.0698258666401                    0                    0                    0                    0
       "BPMWA.A5R4.B1"          6881.553933                    1     0.01299212719157   5.065503459501e-10     0.01221922853306    0.004414274914272    0.001449936156009   3.859428108557e-09   0.0007933671973503   -0.001213624054916     0.05517383291125    0.004848173304386      0.8421481799256     0.06982522796785                    0                    0                    0                    0
       "BPMWA.B5R4.B1"          6890.438933                    1     0.01299212394376   3.363599992661e-10     0.01223464312372    0.004371360452445    0.001449937652685   5.770830484157e-10   0.0007001399203424   -0.001269694171294     0.05461524104149    0.004848180976027        0.83020388709      0.0698258536343                    0                    0                    0                    0
        "BPMYB.5R4.B1"          6992.829433                    1     0.01299212476559    5.84141207956e-10      0.0127665396717    0.002410554030855    0.001449938101199    3.66511142224e-09   -0.000447030511937   -0.001379305701687     0.02970165461334    0.004848189886434      0.7001182869176      0.0698259017103                    0                    0                    0                    0
        "BPMYA.6R4.B1"          7024.393433                    1     0.01299212439921    4.54593775794e-10      0.0126273438529    0.003057038374815    0.001449937850884   2.723482008241e-10  -0.0007558459539192   -0.001237342582057     0.03780352458154    0.004848183372777      0.6627244845511     0.06982587752113                    0                    0                    0                    0
        "BPMCS.7R4.B1"          7120.717433                    1     0.01299208252621   1.306563240526e-08     0.01294458181464   -0.001109959464086    0.001449981583539   1.231933879578e-07   -0.001078128499669   0.0009695800796235      0.9863862362282    0.004847722666294      0.3834288667756     0.06982064126158                    0                    0                    0                    0
          "BPM.7R4.B1"          7120.909433                    1     0.01299212410546   4.896721950394e-10     0.01293572732807   -0.001209234164876    0.001449937647662   5.941754453957e-10   -0.001068499061441   0.0009801167980438      0.9851652777667    0.004848194123247      0.3818620754861     0.06982594337521                    0                    0                    0                    0
        "BPMCS.8R4.B1"          7158.506443                    1     0.01299211039692     1.8101478973e-08     0.01260899811791   -0.003131788471203    0.001449909121166   1.531893519386e-07    0.001142055263263    0.000893278363834      0.9612536015786     0.00484868240372       0.105642660305     0.06982338297502                    0                    0                    0                    0
          "BPM.8R4.B1"          7158.698443                    1     0.01299212222065   3.867660384378e-10     0.01264685126094   -0.002975297124672    0.001449935846981   1.199859462792e-10     0.00115604883809   0.0008751371574281      0.9632259363451    0.004848207096091      0.1031277205815     0.06982606758389                    0                    0                    0                    0
        "BPMCS.9R4.B1"          7197.571454                    1      0.0129920732333   7.298667434084e-09     0.01210206575368    0.004725883133665    0.001449950938385    6.80537995668e-08   2.692586359646e-05   -0.001449700907634     0.05925209414773    0.004847931631171      0.7529557073395     0.06983360785688                    0                    0                    0                    0
          "BPM.9R4.B1"          7197.763454                    1      0.0129921215003   4.316032158397e-10     0.01213980695614    0.004628207876284    0.001449934848229   4.746852420971e-10      1.145252324e-05   -0.001449889617806     0.05796934000384     0.00484820375597      0.7512571217529     0.06982595973887                    0                    0                    0                    0
       "BPMCS.10R4.B1"          7238.034465                    1     0.01299213439145   1.120486721157e-08     0.01271535679242   -0.002667444036345    0.001449913703197   9.473902285666e-08   -0.001432120848138  -0.0002264500453668      0.9670895080957    0.004847779505403      0.5249592770466      0.0698197085375                    0                    0                    0                    0
         "BPM.10R4.B1"          7238.226465                    1     0.01299212104701   4.846521816298e-10     0.01272210025928   -0.002635028328664    0.001449934489937   3.280384100996e-10   -0.001433292476328  -0.0002190495432777      0.9674951055506    0.004848149689655      0.5241368252828     0.06982557217681                    0                    0                    0                    0
         "BPM.11R4.B1"          7290.065175                    1     0.01299119767019   4.811665889579e-10     0.01233659294888   -0.004071816709958    0.001450134452395   5.556741097097e-10  -0.0004906591529917    0.001364603798034      0.9492611290237    0.004850406819219      0.3049351046776     0.06980306579125                    0                    0                    0                    0
         "BPM.12R4.B1"          7344.788691                    1      0.0129927825109   4.625060813583e-10     0.01143645624641    -0.00616602512965    0.001451794276385    3.07105931307e-10    0.001364000101467   0.0004972025182385      0.9213012262988    0.004846201938661     0.05563251625806     0.06974809210147                    0                    0                    0                    0
         "BPM.13R4.B1"          7398.237207                    1     0.01298523978529   4.529293444203e-10     0.01239738200894   -0.003862819126741    0.001449848434863   5.741706685989e-10   0.0005255381751732   -0.001351247612583      0.9519273052507    0.004862548523122      0.8090346035963     0.06991479771182                    0                    0                    0                    0
         "BPM.14R4.B1"          7451.685723                    1     0.01298574030146   5.066186609353e-10     0.01217212787899   -0.004524240718006    0.001449078001001   2.950620923923e-10   -0.001364068067891  -0.0004890249064674       0.943362431767    0.004846913474893      0.5547861078261     0.06984847153652                    0                    0                    0                    0
         "BPM.15R4.B1"          7505.134239                    1     0.01298725628301   6.011186127069e-10     0.01261183733005   -0.003100062083409    0.001448711583328   7.330632595322e-10  -0.0004236898671203    0.001385370761987      0.9616393215966    0.004845409745307      0.2972368800946     0.06988803142923                    0                    0                    0                    0
         "BPM.16R4.B1"          7558.582755                    1     0.01298557514718   5.653369451243e-10     0.01161473217545   -0.005807164402333    0.001446958545474   3.974355411041e-10    0.001373107175545   0.0004563613883635       0.926210402122    0.004850101976916     0.05106825974885     0.06994623124122                    0                    0                    0                    0
         "BPM.17R4.B1"          7612.031271                    1     0.01299310998713    4.50803952631e-10     0.01240556724212   -0.003863005117652     0.00144889222778   5.512239376535e-10   0.0005309356522617   -0.001348108311999      0.9519549559788    0.004833690571496      0.8097121722216     0.06978015845425                    0                    0                    0                    0
         "BPM.18R4.B1"          7665.479786                    1     0.01299260950064   4.197169038055e-10     0.01217934182843   -0.004524547962225    0.001449665349329   2.467503116577e-10   -0.001362115891801  -0.0004961551393956      0.9433896915399     0.00484930707492      0.5555953261085     0.06984631626585                    0                    0                    0                    0
         "BPM.19R4.B1"          7718.928302                    1     0.01299109427789   4.590963046011e-10     0.01261615845864   -0.003098560356592    0.001450040055247   5.315188467744e-10  -0.0004338163790763    0.001383625495235      0.9616698239887    0.004850799274761      0.2983557921981     0.06980601946874                    0                    0                    0                    0
         "BPM.20R4.B1"          7772.376818                    1     0.01299277533883   4.810306092012e-10     0.01162259313654   -0.005807541630305    0.001451790996099   3.217165434216e-10    0.001374629533109   0.0004670018662263       0.926249331334    0.004846105697659     0.05212257479133     0.06974839698332                    0                    0                    0                    0
         "BPM.21R4.B1"          7825.825334                    1     0.01298523944013   4.635093409695e-10     0.01239717148944   -0.003863493545861    0.001449845882715   5.864801212815e-10   0.0005267311597745   -0.001350780281522      0.9519186458103    0.004862537780044       0.809175251134     0.06991502139664                    0                    0                    0                    0
         "BPM.22R4.B1"           7879.27385                    1     0.01298574073541   5.124683933531e-10     0.01217196278138   -0.004524686121261    0.001449073941362   2.979077149447e-10   -0.001363611024123  -0.0004902858986583      0.9433566098969    0.004846893884309      0.5549334209418     0.06984871875096                    0                    0                    0                    0
         "BPM.23R4.B1"          7932.722366                    1     0.01298725337442   5.929977381181e-10     0.01261198375059   -0.003099454159401    0.001448706294651   7.228231274966e-10  -0.0004249307693936    0.001384985115221      0.9616469844818    0.004845407146644      0.2973796359398     0.06988825953647                    0                    0                    0                    0
         "BPM.24R4.B1"          7986.170882                    1     0.01298557275653   5.256580984182e-10     0.01161484170212   -0.005806939990216    0.001446954246426   3.657969484864e-10    0.001372712141154   0.0004575346640198      0.9262134625439    0.004850085262231     0.05120442943959      0.0699465138287                    0                    0                    0                    0
         "BPM.25R4.B1"          8039.619398                    1     0.01299310840539   4.164455080365e-10     0.01240533268611   -0.003863752965838    0.001448894528012   5.093111041987e-10   0.0005321385211788   -0.001347636430044      0.9519453554734    0.004833668602589      0.8098541057024     0.06978006067958                    0                    0                    0                    0
         "BPM.26R4.B1"          8093.067914                    1     0.01299260658865    3.97255286291e-10     0.01217917256739   -0.004524995197911    0.001449669733485   2.323777629332e-10   -0.001361654581191  -0.0004974325458849      0.9433838339435     0.00484929611995      0.5557444329626     0.06984614611855                    0                    0                    0                    0
         "BPM.27R4.B1"           8146.51643                    1      0.0129910957607   4.591592109098e-10     0.01261631123395   -0.003097944465573    0.001450044818569   5.311016073211e-10   -0.000435065913213    0.001383238094841      0.9616775979708    0.004850780772198      0.2984993788849     0.06980588564168                    0                    0                    0                    0
         "BPM.28R4.B1"          8199.964946                    1     0.01299277616173   5.120262351738e-10     0.01162270819792   -0.005807313194153    0.001451794845014   3.449378751136e-10    0.001374232020289   0.0004681822576964      0.9262524644645    0.004846091017641     0.05225911701061     0.06974819623749                    0                    0                    0                    0
         "BPM.29R4.B1"          8253.413461                    1     0.01298523937612    4.84460368273e-10     0.01239693715629   -0.003864245178324    0.001449842834544   6.114754233908e-10   0.0005279393003257   -0.001350305276614      0.9519089960137    0.004862523902162      0.8093177553051     0.06991524482827                    0                    0                    0                    0
         "BPM.30R4.B1"          8306.861977                    1     0.01298466752187   5.608350238217e-10     0.01217068319385   -0.004525048203984    0.001450117411616   3.217551530381e-10   -0.001364229699678  -0.0004916480794088      0.9433469850343    0.004848424058995      0.5550511330904     0.06980493487262                    0                    0                    0                    0
         "BPM.31R4.B1"          8360.310493                    1     0.01298605555658   6.619151450225e-10      0.0126108047535   -0.003099232548194    0.001449852177848      8.167907537e-10  -0.0004263147662262    0.001385758657815      0.9616461735851    0.004845688394178      0.2974999724718     0.06983113820876                    0                    0                    0                    0
         "BPM.32R4.B1"          8413.759009                    1     0.01298437482692   4.781728805103e-10     0.01161334464411   -0.005807255446673    0.001448100545704   3.027453210932e-10    0.001373486380502   0.0004588358672159      0.9262017981637    0.004850343135036     0.05131319471982     0.06988927862101                    0                    0                    0                    0
         "BPM.33R4.B1"          8467.207525                    1     0.01299191111093   3.549319256916e-10     0.01240372040602   -0.003864902897027    0.001450047744692   4.326632565766e-10   0.0005335539563346     -0.0013483169648      0.9519260323979      0.0048339400347      0.8099711711846      0.0697227688664                    0                    0                    0                    0
         "BPM.34R4.B1"          8520.656041                    1     0.01299248347532   3.781279637663e-10      0.0121789001248   -0.004525374968629     0.00144977685939   2.225984093979e-10   -0.001361250563139  -0.0004988485204715      0.9433783107781    0.004848027578375      0.5559056584854     0.06983288748164                    0                    0                    0                    0
         "BPM.33L5.B1"          8574.104557                    1     0.01299109679008   4.238589452001e-10     0.01261648321402   -0.003097248314159     0.00145004864467   4.940597849077e-10  -0.0004363337551911    0.001382842697486       0.961686382967    0.004850771067547      0.2986451449329     0.06980599508673                    0                    0                    0                    0
         "BPM.32L5.B1"          8627.553073                    1     0.01299099212245   4.469785867499e-10     0.01162098669303   -0.005806767138942    0.001449982390288    2.90225580744e-10    0.001371948661627    0.000469260910373      0.9262490221596    0.004848091986718       0.052452012379     0.06982653192846                    0                    0                    0                    0
         "BPM.31L5.B1"          8681.001589                    1     0.01298325667686   4.111918751849e-10     0.01239451483868   -0.003865353263414    0.001447855361954   5.247507450431e-10   0.0005287142383359   -0.001347867353755      0.9518871914418    0.004862857931144       0.809494675683     0.07001546071965                    0                    0                    0                    0
         "BPM.30L5.B1"          8734.450105                    1     0.01298375898694   4.550204875971e-10     0.01216914247638   -0.004526584675079    0.001447080535537   2.628730623328e-10   -0.001360726575504   -0.000492407618795      0.9433227499862    0.004847186506508      0.5552603495623     0.06994906143957                    0                    0                    0                    0
         "BPM.29L5.B1"           8787.89862                    1     0.01298526471769   5.660836516586e-10     0.01261003608557   -0.003099046580651    0.001446710680526   6.994276610804e-10  -0.0004271341997497    0.001382218567576      0.9616461385877    0.004845726927062      0.2977006488016     0.06998873120325                    0                    0                    0                    0
         "BPM.28L5.B1"          8841.347136                    1     0.01298536897844   5.643047296469e-10       0.011614973616   -0.005806220406255    0.001446777700395    3.94513327419e-10    0.001371792799723   0.0004597284296087      0.9262220741431    0.004848404137052     0.05146535460346     0.06996806153037                    0                    0                    0                    0
         "BPM.27L5.B1"          8894.795652                    1     0.01299310558234   4.207236771733e-10      0.0124049348789    -0.00386502048174    0.001448898257678   5.199461848424e-10   0.0005345796614099   -0.001346673957092      0.9519290827709    0.004833653753287      0.8101423434047     0.06977972214985                    0                    0                    0                    0
         "BPM.26L5.B1"          8948.244168                    1     0.01299260201708   3.593792153845e-10     0.01217892568194   -0.004525646518245    0.001449676416441   2.107774787126e-10    -0.00136071185653  -0.0005000249552621      0.9433753017282    0.004849287247417       0.556047278839     0.06984585877372                    0                    0                    0                    0
         "BPM.25L5.B1"          9001.692684                    1     0.01299109774904   4.246550632247e-10      0.0126166671618   -0.003096502939348    0.001450052684676   5.004688652814e-10  -0.0004376021175813    0.001382446083949      0.9616957885677    0.004850761287338      0.2987910048296     0.06980557095256                    0                    0                    0                    0
         "BPM.24L5.B1"            9055.1412                    1     0.01299277825765   5.166928884983e-10     0.01162301822529   -0.005806697356251    0.001451801917341   3.452475295162e-10     0.00137342499389   0.0004705662475728      0.9262609101232     0.00484609161606     0.05253503191902     0.06974780404776                    0                    0                    0                    0
         "BPM.23L5.B1"          9108.589716                    1     0.01298523974968   4.786646960501e-10      0.0123965426538   -0.003865511814641    0.001449835618628   6.077261326555e-10   0.0005303707125111   -0.001349344369816      0.9518927357923    0.004862517466282      0.8096047483368     0.06991577825545                    0                    0                    0                    0
         "BPM.22L5.B1"          9162.038232                    1     0.01298574296141   5.063049772346e-10     0.01217155511488   -0.004525789030124    0.001449059931205   2.924672363599e-10    -0.00136220025049   -0.000494150950409      0.9433421986733    0.004846868001232      0.5553853224344     0.06984950661591                    0                    0                    0                    0
         "BPM.21L5.B1"          9215.486748                    1     0.01298724517317   5.931410235208e-10     0.01261247329265   -0.003097427098458    0.001448690329183    7.25278951881e-10  -0.0004287304288989     0.00138379691039       0.961672539471    0.004845402600002      0.2978169999924     0.06988903963596                    0                    0                    0                    0
         "BPM.20L5.B1"          9268.935264                    1     0.01298556528921   5.325601732952e-10      0.0116152521525   -0.005806102247981    0.001446940034441   3.674124418825e-10    0.001371501130925   0.0004611074832816      0.9262248959368    0.004850065332364     0.05161937499371     0.06994737533577                    0                    0                    0                    0
         "BPM.19L5.B1"          9322.383779                    1     0.01299310352844   3.913666166493e-10     0.01240471179537   -0.003865729500953    0.001448900862228   4.851061127632e-10   0.0005357837429648   -0.001346198161245      0.9519199781543    0.004833641953459      0.8102845576621     0.06977959424584                    0                    0                    0                    0
         "BPM.18L5.B1"          9375.832295                    1     0.01299259974593   3.454254316763e-10     0.01217875642074   -0.004526095469844    0.001449679879661   2.011091358636e-10    -0.00136024624548  -0.0005013002145916      0.9433694244219    0.004849277522337      0.5561963244651     0.06984567169835                    0                    0                    0                    0
         "BPM.17L5.B1"          9429.280811                    1     0.01299109876107   4.384968885775e-10     0.01261681089779   -0.003095921476624     0.00145005701372   5.198201567747e-10  -0.0004388486184552    0.001382055437788      0.9617031265221    0.004850740782236      0.2989343786272     0.06980538317649                    0                    0                    0                    0
         "BPM.16L5.B1"          9482.729327                    1     0.01299277903016     5.5308864346e-10     0.01162312865559   -0.005806478035973     0.00145180566638    3.70715699414e-10    0.001373027381028     0.00047173668914      0.9262639180069    0.004846074435182      0.0526705433974     0.06974763263722                    0                    0                    0                    0
         "BPM.15L5.B1"          9536.177843                    1     0.01298523961521   5.050008048075e-10     0.01239632297789     -0.0038662157845    0.001449832849777   6.395525878385e-10   0.0005315597397912   -0.001348873431915      0.9518836971716    0.004862506841442      0.8097451379995      0.0699159908371                    0                    0                    0                    0
         "BPM.14L5.B1"          9589.626359                    1     0.01298574390699   5.280455282215e-10     0.01217138960491   -0.004526236836862     0.00144905551975   3.047553185386e-10   -0.001361738069591  -0.0004954102634654      0.9433363474336    0.004846854172953      0.5555326573544     0.06984972366257                    0                    0                    0                    0
         "BPM.13L5.B1"          9643.074875                    1     0.01298723937227   6.022283067161e-10     0.01261260799557   -0.003096854220429    0.001448687520682   7.183798290278e-10  -0.0004299709092622    0.001383409031982      0.9616797510394    0.004845379272066       0.297959787372     0.06989000794899                    0                    0                    0                    0
         "BPM.12L5.B1"          9696.523391                    1     0.01298564256739   5.105616070635e-10     0.01199845902711   -0.004966275653109    0.001447044321751    3.43114420206e-10    0.001390296020898    0.000401265801415      0.9375413164038    0.004850515660144     0.04471984192814     0.06993874163085                    0                    0                    0                    0
         "BPM.11L5.B1"          9749.971907                    1     0.01299293952967   4.344479243419e-10     0.01286968029898   -0.001785442976869    0.001447812449686   5.378913675612e-10   0.0003699522784211   -0.001399748620702      0.9780600780327    0.004831254756644      0.7911241560441     0.06982152728033                    0                    0                    0                    0
         "BPM.10L5.B1"          9802.752617                    1     0.01299379063418   3.732819806263e-10     0.01269347644371   -0.002777454017229      0.0014473404795   2.056186598063e-10   -0.001395741137304  -0.0003830158498537      0.9657157110282    0.004847002891861      0.5426256125051     0.06995381845442                    0                    0                    0                    0
          "BPM.9L5.B1"          9841.817628                    1     0.01299379123005   3.698963014715e-10      0.0126804485506   -0.002836341849261    0.001447340733826   3.193988661367e-10  -0.0006652457335677    0.001285396169966      0.9649769800478    0.004846991200449      0.3260095438335     0.06995374351721                    0                    0                    0                    0
          "BPM.8L5.B1"          9882.280639                    1     0.01299379372119   4.830514406788e-10    0.009930825798958   -0.008379580790201    0.001447343074493   7.826479119459e-10    0.001439950161287  -0.0001461010208451      0.8884513765004    0.004846999806126      0.9839068068125     0.06995385792035                    0                    0                    0                    0
         "BPMR.7L5.B1"          9921.346649                    1     0.01299379596829   4.896652429796e-10     0.01290528773569    0.001514028442443    0.001447343790666   9.217402829371e-10  -0.0003963287644708   -0.001392022829853     0.01858684895895     0.00484703581874      0.7058544179393     0.06995356158896                    0                    0                    0                    0
          "BPM.6L5.B1"          9958.240649                    1     0.01299379690978   4.658686658958e-10     0.01295573166163  -0.0009938688265366    0.001447341368601   7.267012037562e-10   -0.001279038918411  -0.0006773894614264      0.9878146641466    0.004846935988285      0.5775168333095     0.06995442443054                    0                    0                    0                    0
         "BPMR.5L5.B1"          9990.140649                    1     0.01299379573857   4.535823792738e-10     0.01295338639226   -0.001023967122726    0.001447342660625   5.834253321368e-10   -0.001446552425773   4.782109112811e-05      0.9874448866092    0.004846935415602      0.4947404656015     0.06995437337496                    0                    0                    0                    0
        "BPMYA.4L5.B1"          10017.54665                    1     0.01299377150304   4.701106841072e-10     0.01289975464284   -0.001560265370902    0.001447357476606   1.278613036464e-09   -0.001302691680768   0.0006307440447153      0.9808427750377    0.004847164765493      0.4282345022804     0.06995300108373                    0                    0                    0                    0
        "BPMWB.4L5.B1"          10038.68115                    1     0.01299379767446   3.887111142111e-10     0.01299320895818   0.0001236890201875    0.001447344912202   5.019976370272e-10  -0.0009898185597835    0.001055967098723    0.001515031769086    0.004847077409137      0.3698556681503     0.06995431386466                    0                    0                    0                    0
        "BPMSY.4L5.B1"          10131.46115                    1     0.01264343357512   4.014873164477e-10      0.0126427358775  -0.0001328235680853    0.001161166847929   1.370271321853e-09   0.0007450249064933   0.0008906437769583      0.9983279924597    0.005553517014485      0.1391318491022     0.07206471190716                    0                    0                    0                    0
         "BPMS.2L5.B1"          10158.24665                    1     0.01239466032702   3.914932624899e-10     0.01236666900122   0.0008325277391996    0.001011123342656   1.788914399822e-09   0.0008460215913292   0.0005537308742233     0.01069821484131    0.005055699720974     0.09223669161119     0.09765819663329                    0                    0                    0                    0
       "BPMWF.A1L5.B1"          10168.05165                    1     0.01239380058306   7.255649860624e-09     0.01233396948891    0.001216342689954     0.00100986233251    6.48908941642e-08   0.0009619042997007   0.0003075094288622     0.01564484331212     0.00507065804324     0.04924573166796      0.0976395683153                    0                    0                    0                    0
        "BPMSW.1L5.B1"          10168.21165                    1     0.01239465073842   3.285529775168e-10     0.01233494801699    0.001215082032388    0.001011108127288   3.199385630707e-10   0.0009648216488421    0.000302421611319     0.01562750070403    0.005056028793985     0.04834307167386      0.0976586899846                    0                    0                    0                    0
        "BPMSW.1R5.B1"          10211.33965                    1     0.01239419810104   4.985454912723e-09     0.01214060826092    0.002494349138095    0.001011327457464   7.591292847564e-08  -0.0005754852928551     0.00083162485769     0.03225040081321    0.005049095502524      0.3463424328268     0.09753336709926                    0                    0                    0                    0
       "BPMWF.A1R5.B1"          10211.49965                    1     0.01239464130814   3.603926520514e-10     0.01214197401494    0.002489899632094    0.001011123863881    1.84469983651e-09  -0.0005704579834321   0.0008348348083598     0.03219090599243    0.005055971962494      0.3454042056498      0.0976604113982                    0                    0                    0                    0
         "BPMS.2R5.B1"          10221.30465                    1     0.01215747187197   3.558991664256e-10     0.01202733291228    0.001774087183564     0.00102303591752   1.254026438857e-09  -0.0005507447405307   0.0008621384571601     0.02330801706253    0.005678024278278       0.340474847297     0.06220706567263                    0                    0                    0                    0
        "BPMSY.4R5.B1"          10248.09015                    1     0.01179992697442   3.249354353188e-10     0.01179857115519   0.0001788722942447    0.001138594173403   4.065728744718e-10  -0.0004414949163693    0.001049513663812    0.002412684440275    0.005304801573969      0.3133745679114     0.06044349905627                    0                    0                    0                    0
        "BPMWB.4R5.B1"          10340.87015                    1     0.01179992667524   3.587342256311e-10     0.01171747929966   -0.001392461275262    0.001138589604285   4.801215979675e-10    0.001055144600694   0.0004278506265179      0.9811749087671    0.005304928752791     0.06131128935194     0.06044591732023                    0                    0                    0                    0
        "BPMYA.4R5.B1"          10362.00265                    1     0.01179992445533   3.595691441952e-10      0.0114494001157    -0.00285472488028    0.001138588544052   2.698117971997e-10    0.001138048975987   3.504855063129e-05      0.9611102105101    0.005304822982119    0.004899953916087     0.06044355568555                    0                    0                    0                    0
          "BPM.5R5.B1"          10383.12065                    1     0.01179993504033   4.245862125126e-10     0.01149189112962   -0.002678601355385     0.00113859772359   1.589134682946e-09    0.001095988991446  -0.0003085658872805      0.9635539067775    0.005304578090828      0.9563219722427     0.06043872874154                    0                    0                    0                    0
       "BPMWT.C6R5.B1"          10392.92765                    1     0.01179994094775   4.682254262453e-10     0.01164018831087   -0.001935102699563    0.001138617140246   2.387960702325e-09    0.001035062145447  -0.0004744421430729       0.973781344155     0.00530495702011       0.931596296499     0.06044407938377                    0                    0                    0                    0
